objid,ra,dec,u,g,r,i,z
1237648703512379649,203.9939484,-0.711371286,20.84379,20.46464,20.56302,20.43115,20.10676
1237648703512445004,204.1964441,-0.815868717,18.24274,17.4555,17.47108,17.42094,17.31069
1237648703512445266,204.1402238,-0.660103162,21.5419,20.58017,19.24369,18.82955,18.61474
1237648703512510477,204.3028944,-0.657815836,18.61371,18.33666,18.32615,18.16001,18.23772
1237648703512576321,204.438899,-0.730349343,20.08542,19.48256,19.53636,19.41055,19.13934
1237648703512642727,204.7195575,-0.809560573,23.43564,22.0892,21.97217,22.00461,21.44474
1237648703512707457,204.8365251,-0.691311121,20.63642,20.08865,19.37768,18.51017,18.51246
1237648703512707510,204.7641566,-0.7114159,22.4085,21.78619,21.06272,20.33001,20.01931
1237648703512773125,205.0012334,-0.655814419,22.07682,21.44994,21.30584,21.2265,21.24305
1237648703512838198,205.1541894,-0.789359532,19.82016,19.20553,19.23989,19.16492,18.9826
1237648703512838678,205.1410325,-0.734316579,21.75902,20.84241,19.81713,19.36709,18.82486
1237648703512969759,205.457507,-0.821805141,21.88241,21.22812,21.08155,21.13839,20.94333
1237648703513035340,205.6109763,-0.833243745,21.39728,20.98151,20.93266,20.91691,20.64606
1237648703513035936,205.597776,-0.731227491,24.51996,22.42211,21.03249,20.06973,19.7338
1237648703513100969,205.6701548,-0.761279754,24.93113,22.1474,21.80133,21.13236,20.82121
1237648703513232187,206.0001943,-0.733593378,25.07422,22.17103,21.80088,22.198,22.54639
1237648703513296987,206.1712247,-0.830625849,19.13965,18.72155,18.69064,18.66968,18.44992
1237648703513297074,206.1139515,-0.728211457,19.22206,18.91334,18.80357,18.68763,18.74476
1237648703513428540,206.4966932,-0.790661278,21.16789,20.37389,20.36492,20.35418,20.08951
1237648703513493800,206.628353,-0.703926348,20.98132,20.31345,20.58517,20.34168,20.02509
1237648703513494054,206.6292116,-0.745004068,21.5019,20.75795,20.64119,20.70701,20.21796
1237648703513494400,206.5919252,-0.8212789,22.78659,21.26524,20.99799,20.81744,20.30844
1237648703513560145,206.7595125,-0.701948263,25.33393,23.49503,21.20043,20.41182,20.23808
1237648703513690797,207.0076748,-0.792918182,23.54625,21.72635,21.41473,21.61539,21.48114
1237648703513690918,207.0374152,-0.710119641,23.54158,21.44996,21.05719,21.04909,21.00885
1237648703513821249,207.3929659,-0.684141397,18.11449,17.76986,17.86451,17.70888,17.67264
1237648703513822166,207.3994208,-0.661460174,24.54887,21.29447,20.84986,20.60141,20.55776
1237648703513887003,207.544472,-0.755548585,19.76906,19.37439,19.29839,19.18245,19.17624
1237648703513887402,207.4524639,-0.797058264,25.30605,21.42838,20.93337,20.74705,20.73018
1237648703514018221,207.8224515,-0.65128307,21.3036,20.85828,20.78604,20.79558,20.64544
1237648703514018389,207.7411049,-0.732027092,24.85418,22.46283,20.3021,19.90863,19.68306
1237648703514083751,207.97015,-0.722760631,21.73157,21.2329,21.21605,21.06596,20.72136
1237648703514148870,208.0694192,-0.77569421,19.13368,18.99166,18.68593,18.61941,18.66813
1237648703514214668,208.3043737,-0.701870739,20.84209,20.32693,20.14076,19.94344,19.68071
1237648703514214793,208.2682725,-0.765895816,21.10519,20.55643,20.4473,20.45684,20.16027
1237648703514345743,208.5892584,-0.807415903,19.85145,19.50819,19.36532,19.15558,18.99683
1237648703514346358,208.5951663,-0.683528106,22.93125,21.87635,21.66833,21.78891,21.59859
1237648703514346360,208.5958324,-0.651687515,24.70041,22.99802,20.65572,20.15648,19.9289
1237648703514738729,209.3959125,-0.780272538,17.93154,17.91912,17.87695,17.61737,17.53136
1237648703514739129,209.5063774,-0.663075571,21.94295,21.38484,21.38251,21.28633,20.88964
1237648703514935551,209.9132233,-0.823717596,20.12992,19.64591,19.59148,19.27069,19.02887
1237648703514936062,209.886903,-0.81948736,23.2013,21.9354,20.48253,19.72267,19.29932
1237648703515000848,209.9628851,-0.714013216,19.05551,18.99973,18.93319,18.84302,18.75819
1237648703515000937,210.0822371,-0.796642314,18.30253,18.14732,17.89906,17.94129,18.16422
1237648703515066738,210.1447952,-0.651278715,21.45312,20.76884,20.36903,19.89212,19.69271
1237648703515066771,210.1603237,-0.739023359,21.07206,20.62077,20.51808,20.4517,20.34349
1237648703515066868,210.1148305,-0.762811576,25.19491,21.62139,21.27629,21.07901,20.76269
1237648703515132060,210.3095572,-0.760298022,19.39085,18.80582,18.71814,18.70181,18.47402
1237648703515132270,210.3299076,-0.633075783,21.76037,21.01127,20.96667,21.00201,20.88289
1237648703515263224,210.7005137,-0.823312852,19.48414,19.33492,19.33427,19.15987,19.06242
1237648703515263519,210.5866276,-0.670870255,22.73491,21.98202,20.56382,19.74614,19.17368
1237648703515459886,211.0333155,-0.626089275,21.82885,21.09752,21.2849,21.13843,21.33199
1237648703515721906,211.6777,-0.669392938,19.62619,19.42375,19.25776,19.0454,19.00144
1237648703515721968,211.7268202,-0.823191527,20.66641,20.06257,20.12041,20.01507,19.89029
1237648703515787423,211.7941521,-0.820900531,19.3324,19.04396,18.82727,18.57731,18.65663
1237648703515787444,211.8107394,-0.672106807,21.54927,19.73935,19.52182,19.50594,19.47656
1237648703515853161,212.0214517,-0.814607345,21.75473,20.98871,20.83367,20.86988,20.5606
1237648703516115082,212.5769442,-0.683165933,18.05842,17.92542,17.77081,17.85382,17.93493
1237648703516115269,212.6264556,-0.708783298,19.58581,19.41559,19.41132,19.08274,19.18131
1237648703516180868,212.7621848,-0.826716659,21.82655,21.08932,21.07596,20.93106,20.48076
1237648703516311741,212.9945606,-0.653797155,19.23224,18.68951,18.51409,18.4663,18.25779
1237648703516312363,213.0604337,-0.792425909,24.62941,21.26548,19.93957,19.77254,19.69953
1237648703516377365,213.1249229,-0.740788926,21.34208,20.43176,19.56119,19.16185,18.77132
1237648703516377501,213.2162432,-0.792631831,21.38524,20.58768,20.59507,20.40709,20.17993
1237648703516442767,213.3848328,-0.819320814,24.88379,21.0263,19.55532,19.28447,19.20112
1237648703516442877,213.3028634,-0.752193664,17.93494,16.54343,15.82756,15.41552,15.11541
1237648703516508413,213.5220628,-0.781255614,20.38886,19.91846,19.87027,19.78492,19.65015
1237648703516705111,213.8975434,-0.727125491,21.85054,21.15485,21.05354,21.00083,21.15601
1237648703516705146,213.9402862,-0.730445661,21.53655,20.80933,20.34809,19.75745,19.50268
1237648703517360859,215.4540123,-0.798917151,25.60035,22.71607,21.55598,22.03684,21.41483
1237648703517622402,215.9560774,-0.645832645,19.54607,19.49413,19.17522,19.09769,19.2058
1237648703517622664,215.9693057,-0.823507211,21.11744,20.62782,20.64612,20.36541,20.10263
1237648703517622858,215.9944752,-0.730623791,23.24778,22.16672,20.59616,19.79348,19.36116
1237648703517687861,216.1418632,-0.633122309,18.86531,17.71218,16.84086,16.36287,16.09403
1237648703517753476,216.2859471,-0.673285987,20.21603,20.36555,20.63592,19.96216,22.82576
1237648703517753548,216.3604389,-0.739326488,19.73117,19.22136,18.83424,18.40387,18.10429
1237648703517884465,216.5612997,-0.731146698,18.98986,18.88181,18.90144,18.69086,18.73726
1237648703517950307,216.7915292,-0.747430402,20.89211,20.24443,20.03693,20.02807,19.96336
1237648703518015544,216.8971696,-0.660119636,20.76641,19.90239,19.69344,19.60866,20.11889
1237648703518146702,217.1709517,-0.768604558,22.64161,21.68575,21.97561,21.70669,21.76165
1237648703518147341,217.2444815,-0.783246857,24.50307,21.88432,21.56709,21.89734,21.58967
1237648703518212303,217.3071426,-0.738043399,19.34134,18.9962,18.85617,18.90776,18.79518
1237648703518212412,217.3958511,-0.762103614,19.22236,18.85434,18.87359,18.9925,18.90286
1237648703518408882,217.7568882,-0.71435488,19.34039,18.94457,18.8008,18.80692,18.05679
1237648703518408951,217.8202603,-0.777162189,19.62136,19.09064,18.98948,18.96285,18.74684
1237648703518409013,217.8684535,-0.747240043,20.54132,19.90781,19.61552,19.514,19.34491
1237648703518409096,217.7577374,-0.771687137,21.11065,20.65135,20.38636,20.38047,20.16333
1237648703518409156,217.8619304,-0.760412427,21.04566,20.37152,20.24267,20.14068,20.16396
1237648703518474467,217.9931809,-0.717755568,19.29003,19.14572,18.88853,18.82984,18.96562
1237648703518474739,217.8976363,-0.708808639,22.51869,21.60564,20.37291,20.15393,20.0082
1237648703518539962,218.0458568,-0.725439738,25.00957,24.21711,21.33382,20.03629,19.57349
